g_t,g,g_err,r_t,r,r_err,i_t,i,i_err,z_t,z,z_err,sn,sn_type,redshift
9.251883010240505,22.689287429256467,0.1157138149014418,9.25433937105317,21.12567466505556,0.0307214385339991,9.255976944930268,20.675159089619317,0.0269798503767506,9.257614518807364,20.61493399326595,0.0336915597529035,18617969,4,0.2213189452886581
13.3924885576354,23.1305657696477,0.1797555270097106,13.394126131512497,21.41306098582441,0.0444894712864498,13.39576370538959,20.868258676437904,0.036524770839441,13.398220066202256,20.76715668245664,0.0397174910402782,18617969,4,0.2213189452886581
19.103527452843892,23.535108608372354,0.445772667567356,19.10598381365656,21.78092965651634,0.0824340275200818,19.10762138753366,21.23364534725048,0.057493156775774,19.11007774835228,20.99526437168815,0.0521916032939787,18617969,4,0.2213189452886581
31.30263404778519,23.65686534068764,0.2978390257523928,27.22261873383094,22.159116903075525,0.1113254382537472,27.22425630770804,21.63823143503227,0.1401071802559126,27.226712668526662,21.35761882188502,0.0842151535535159,18617969,4,0.2213189452886581
32.16481669390062,23.67770011496953,0.3232718639940055,31.304271621662284,22.42363123986626,0.1720015245961978,31.305909195539385,21.743364392121528,0.0973998098565185,31.308365556358005,21.618637637805907,0.1068998411229398,18617969,4,0.2213189452886581
-9.933410371337386,21.94856223626897,0.0743288953800773,-11.675619396208967,22.110283398023736,0.2151242185078702,-6.399467598047384,21.587317506249374,0.0822287051756623,-9.15428034549318,21.914599527775856,0.0717951928031897,1355147,4,0.1307483613491058
-6.414501889124793,21.886435411838654,0.0578443699924975,-6.474639053434427,21.67545710528604,0.0825502865419541,-5.622990682397094,21.52309320680676,0.0701276956353336,-5.591153360115144,21.56318680197105,0.0466884979090052,1355147,4,0.1307483613491058
-2.933621319635895,21.897530734477243,0.0666473899620887,-2.9203557686856185,21.443874665071284,0.0620567708667485,-2.104966570244849,21.23573743702418,0.054388832388821,-2.0218357842889265,21.25276503889345,0.0433849387130481,1355147,4,0.1307483613491058
2.360217879790579,22.05918056934257,0.0760043052056114,2.3743678008076388,21.308063822449213,0.0515004514365902,2.399130162581059,20.97151476204697,0.0579818695763582,3.214519361021829,20.99877931890156,0.0612656776138929,1355147,4,0.1307483613491058
4.209435682331154,22.163583407812794,0.0816381788732464,4.217395012900033,21.311342153915444,0.0492069765381346,3.1941788495630226,20.95352320361912,0.060427108843879,12.01930771209202,21.28359501361711,0.0434871833950763,1355147,4,0.1307483613491058
11.236640205993549,22.668479282348947,0.131483255801216,11.241946426374945,21.552504199499108,0.0607198738865735,11.293239890055352,21.16738206589449,0.0501000720687899,17.449339901281952,21.521046162373523,0.0523317745654928,1355147,4,0.1307483613491058
17.33437179304408,23.069721907505848,0.1599590934517273,17.351174824248623,21.984450513625266,0.0883992056724425,17.35648104463002,21.439926529076807,0.0534629677785533,24.32443277404956,21.64018413988977,0.0668796891742178,1355147,4,0.1307483613491058
22.62290477208916,23.309606858626207,0.190235255666037,22.73698851026668,22.32600564841756,0.1576787059118394,22.75025406121696,21.6025827374445,0.0800206989814314,28.88512919093084,21.72001511960742,0.0661705412653797,1355147,4,0.1307483613491058
40.39078371557893,23.472280843786923,0.2218192925975465,36.69234811050422,22.755458903994292,0.2139866653904754,35.82920292863731,21.87528237685624,0.1197758340968944,35.98308331966566,21.792939251928274,0.0729410700326434,1355147,4,0.1307483613491058
41.1893698828216,23.46570872562409,0.2187905463387894,40.45445836014284,22.81065208024703,0.196919985828657,37.649236519083416,21.93558052909812,0.1130966190140163,40.41643044741914,21.867632486066597,0.0812088637706134,1355147,4,0.1307483613491058
47.43921312076692,23.401937025225767,0.2064127284579567,47.32159190233513,22.912812001299542,0.1873666533655842,41.20086669364474,22.063494466658845,0.1250744025043091,47.33131997303758,22.13685900611509,0.098829465536202,1355147,4,0.1307483613491058
53.51571982629186,23.352870084592844,0.2039159732418933,53.5325228574964,22.99543707474018,0.1930319111193479,47.45955363222573,22.229374782622955,0.1423694316982044,53.57674136066829,22.405101330845184,0.0985207305696029,1355147,4,0.1307483613491058
60.54115560983356,23.38790474010536,0.198780610073847,60.54911494040244,23.126962493116828,0.2255454007548107,53.54136655813207,22.32388293602214,0.1219616556648372,59.77263802475215,22.54722177182995,0.1074923999243316,1355147,4,0.1307483613491058
65.12219253817365,23.467377445748085,0.1987786625898356,68.64817598089476,23.310111715620003,0.2262956388797563,59.738147592276285,22.46463543592829,0.1422770378542328,65.00545568980864,22.678919854944112,0.1117080343808811,1355147,4,0.1307483613491058
65.87125398186303,23.48429779292549,0.2020078172088576,72.22633725735021,23.40266966342996,0.2310785191108984,64.98423080828304,22.53342810401169,0.1495503555076172,69.40254364495912,22.8125982105391,0.1164953526230824,1355147,4,0.1307483613491058
66.86617030317235,23.50850523706895,0.2089126324294089,78.19406644508547,23.59297304812666,0.2783889371712398,68.66586338215966,22.521542304469698,0.1490162531776705,72.98512677173561,22.93865418902744,0.1373526642035558,1355147,4,0.1307483613491058
70.39392248601418,23.60778662684906,0.2609956890695933,87.12974156553771,23.94850817495991,0.4226134634882895,72.94179263863052,22.447856705828816,0.1458375028463558,79.16952662499634,23.151501940330743,0.194748871353554,1355147,4,0.1307483613491058
74.6733892227393,23.739336054444657,0.3774290262334224,93.27257602581405,24.210067965567823,0.5935297378313039,79.16068292436067,22.339873801722696,0.1906525778418698,87.20402865085798,23.44038372713175,0.3507908203885985,1355147,4,0.1307483613491058
-31.22858589857938,24.420374582647472,0.7838912512061534,-5.984280001164265,21.87287417752413,0.0632224939864221,-5.982659439077758,22.0209229926701,0.0805990719593569,-5.980228595950946,22.091918883110758,0.110679765228212,19249809,4,0.2341396957635879
-10.168571307669852,22.726565779323515,0.1945979838476385,-2.7731362274025875,21.786363705255784,0.0343959774725667,-2.771515665316081,21.794079876112136,0.0411351168527208,-2.7690848221892685,21.91681036346824,0.0617358411843701,19249809,4,0.2341396957635879
-5.985900563250771,22.513633084012397,0.089705932627307,-1.2951836048091,21.756677485155794,0.0337499579726005,-1.293563042722593,21.707779257855588,0.0378934579768868,-1.289511637509274,21.842028412682584,0.0530475838899736,19249809,4,0.2341396957635879
-2.7747567894890945,22.46728629639628,0.0570433359065892,2.7643244210590496,21.75104871149378,0.0377847532236821,2.7659449831455563,21.616630907236456,0.0456523528898697,2.7708066694050766,21.72371576291654,0.0583873213517384,19249809,4,0.2341396957635879
-1.2968041668956063,22.497373764182782,0.0542686310479048,6.9405129171379984,21.968796079118118,0.063186155684542,6.9421334792245055,21.740513807459585,0.0658564244782428,6.946184884437824,21.757125084164265,0.0724746536526703,19249809,4,0.2341396957635879
2.7627038589725426,22.76643961597839,0.0737055782622505,14.962295243713369,22.665648826305663,0.0655092925263702,14.963915805799877,22.2016552968014,0.053878577983386,14.967967211013196,22.037347395117287,0.0591218830400418,19249809,4,0.2341396957635879
6.938892355051491,23.23535201293532,0.1404881584809655,20.63507282637179,23.13115003539878,0.0868920513153354,20.636693388458298,22.560815983177427,0.0717127036875953,20.641555074717814,22.313862724131702,0.0720161003869175,19249809,4,0.2341396957635879
14.960674681626864,24.22565964908255,0.2028991315121522,23.900505430016704,23.262387372936253,0.0957067259684639,23.90212599210321,22.735133600376013,0.0871645837854721,23.90455683523592,22.4999216150677,0.0901684679421832,19249809,4,0.2341396957635879
20.633452264285285,24.709985199707944,0.2453969790199814,27.985132168228656,23.36231550641795,0.1236396058007455,27.986752730315164,22.918432813335237,0.1187072857904389,27.989183573441977,22.72426860688764,0.1182881919535593,19249809,4,0.2341396957635879
23.8988848679302,24.8859085887117,0.2871025146658037,31.93201112911112,23.457116002347004,0.1661181626880087,31.933631691197625,23.042840683229088,0.1446768252928677,31.937683096410943,22.918658603143136,0.1457846991532611,19249809,4,0.2341396957635879
27.98351160614215,25.04298627621785,0.3698156669677228,39.29989665391366,23.601212285140704,0.1887706955620289,39.30151721600017,23.267111769253333,0.1644182982417663,39.30394805912698,23.21361325297828,0.1906582165733128,19249809,4,0.2341396957635879
45.75945712941488,25.263473441869603,0.770788670531576,45.76188797254169,23.664627879940436,0.2302788673083461,45.7635085346282,23.50655022889183,0.2734100388473982,45.76512909671471,23.434987114765786,0.2993714498704111,19249809,4,0.2341396957635879
-15.886569208879203,24.13264358522285,0.4107176898503191,-8.451287181566293,22.554009199830144,0.1078800233095139,-7.619309217304172,22.25939550527395,0.120312024618021,-14.264295543089926,23.05097191695201,0.340654300442635,13871754,4,0.1995510011911392
-14.272631995639344,23.87431444163562,0.3282761741518786,-7.620976507814056,22.487147659641494,0.0937953151762562,-1.7979644032311215,22.01083995467077,0.077901439140823,-8.445451664778668,22.66805334689968,0.1817176509315818,13871754,4,0.1995510011911392
-8.453788117328086,22.992343000399785,0.1181823123435583,-1.799631693741005,22.086583129449963,0.0903312241928113,4.020045829822163,21.94537556608287,0.0637101628292877,-7.614307345774521,22.61440398167997,0.1658559798047514,13871754,4,0.1995510011911392
-7.6226437983239395,22.896593954597893,0.1123942975830001,4.018378539312279,22.004899404219643,0.0586354314541751,7.565539098371039,22.04838547616266,0.0626940353129131,-1.7962971127212377,22.29109078330262,0.1015420078108643,13871754,4,0.1995510011911392
-1.8021326295027975,22.59733621535757,0.1920485231246566,7.563871807861155,22.11504883187602,0.0557561251358916,8.262466531356843,22.075766367416776,0.0633034431874561,4.024214056099904,22.147897994628213,0.0845340080925607,13871754,4,0.1995510011911392
4.015877603550486,22.84733538959424,0.0996556422257741,8.260799240846959,22.150928448143222,0.0550950680315607,9.015248196420718,22.10611174734607,0.0643949560408021,7.57054096990069,22.165591370161916,0.0794182882526413,13871754,4,0.1995510011911392
7.562204517351271,23.279273088455664,0.1329176778141276,9.013580905910835,22.196393057683167,0.0556227621751034,9.848059805934748,22.140064697524306,0.0662119291317227,8.264133821866727,22.17906718458553,0.0796834164470546,13871754,4,0.1995510011911392
8.258298305085168,23.373065373227668,0.1426587373989548,9.846392515424863,22.255751601489187,0.0584521580308965,13.202648311135304,22.28083448111925,0.0785422428860319,9.020250067944303,22.196968935798605,0.0807439176359341,13871754,4,0.1995510011911392
9.011913615400951,23.473434600625797,0.1542707567465018,13.20098102062542,22.571829299371128,0.0852922815802622,14.022955241834303,22.318202980246667,0.0826144000302443,9.849727096444632,22.21973388680896,0.0828903751318959,13871754,4,0.1995510011911392
9.843891579663072,23.580856284789547,0.1683089582253674,14.02128795132442,22.65698698863553,0.0939245060743326,19.87097670405943,22.60583964611053,0.1170570638815809,13.206816537413046,22.334030379985094,0.098174965508454,13871754,4,0.1995510011911392
13.199313730121602,23.96167768399083,0.2377468391334991,19.869309413549544,23.226210957222804,0.1638979722618201,28.285791905725805,22.981567766689214,0.1567344493750649,14.027957113363955,22.365682956620223,0.1024249279720306,13871754,4,0.1995510011911392
14.019620660814535,24.04202163567682,0.2607640187490012,28.284124615215923,23.745766952035087,0.2237837648744594,34.13964888473856,23.173596066724155,0.1502202376549643,19.87347763982122,22.623500336863103,0.1307096936946344,13871754,4,0.1995510011911392
34.13631430371879,24.50678374779089,0.3624431239133554,34.13798159422867,23.877084467072937,0.2062661763030892,38.20450314700398,23.305175664138385,0.1645658161944667,28.288292841493664,23.047750792003058,0.1646538351050684,13871754,4,0.1995510011911392
42.43942104124722,24.14470340488401,0.2926735447414,38.2028358564941,23.889444569469347,0.2049930656156512,42.44275562226699,23.474583913699053,0.206142522987786,34.14381711101024,23.27590025911811,0.1728926953162747,13871754,4,0.1995510011911392
54.11712377009482,24.267149116211375,0.4052203812533181,42.44108833175711,23.90256246881438,0.2325445325338312,54.120458351114586,24.00188843521097,0.3775722274380669,38.20950501853364,23.3934437998324,0.2015017432926176,13871754,4,0.1995510011911392
58.30285659430559,24.398794810100352,0.5030530693472405,54.1187910606047,24.14641823814476,0.4881528506458364,58.30702482057726,24.185861431789945,0.478931282152329,42.44525655802878,23.50769476760418,0.2828508265329658,13871754,4,0.1995510011911392
-26.80811278442042,23.72830341323806,0.6873847254710516,-33.289527474793296,24.679540899114336,0.6649736837878389,-26.80440328968303,23.859888235412537,0.5254945051629656,-33.28581798004916,24.796948013601625,0.7916375456136323,21494960,4,0.0783139690756797
-10.145062397161247,22.49800720424916,0.1019119823526855,-20.322988599310158,23.52187761676649,0.3179038798613687,-10.141352902417111,22.586454337003463,0.1106563107622594,-10.138570781355636,22.509417183087923,0.1184055599764576,21494960,4,0.0783139690756797
-6.305735337756221,21.3487858353146,0.1280357018614419,-10.14320764978918,22.10188312837488,0.0613626517918878,-6.301098469329424,21.379988844501668,0.1242093194752818,-2.7158717998504947,20.80485551143679,0.0492907698074063,21494960,4,0.0783139690756797
-2.7232907893387672,20.60006289810121,0.0618179120436931,-2.7205086682840385,20.28629439575875,0.0241126077094848,-2.7186539209119704,20.400269140274805,0.0294952664375802,6.566211421771695,20.732606340347026,0.0298814289867299,21494960,4,0.0783139690756797
6.55971980597283,20.90006634335275,0.0679410637202464,6.561574553344898,20.06391074832124,0.0226765568023415,6.563429300710219,20.032257179047,0.017107387633193,10.338767575789015,20.866644114494616,0.0431171242135109,21494960,4,0.0783139690756797
10.332275959990154,21.39670261599374,0.0644385648062854,10.33505808104488,20.33391845894638,0.023547763119909,10.33691282841695,20.171384645956167,0.025905717722546,14.031569592827656,20.80894096725161,0.0372904110698108,21494960,4,0.0783139690756797
14.025077977022043,21.81110043169777,0.0910068493306535,14.026932724394111,20.578949053756244,0.0295101080425714,14.02878747176618,20.354586008812035,0.0248167248704115,20.474034588387106,20.83085529119064,0.0382052823336427,21494960,4,0.0783139690756797
20.46754297258824,22.299385552177647,0.108483031954962,20.47032509364972,21.04937279621648,0.0326349531348414,20.472179841021784,20.912788862415045,0.0324219824530844,27.003672710427004,20.84155651458665,0.0585036082558752,21494960,4,0.0783139690756797
26.99718109462814,22.52511294794156,0.254406796491364,26.999963215682868,21.42605364820255,0.1061293997896854,27.001817963054936,21.327437295319392,0.0922787029693621,34.3809303813266,20.841190441506452,0.0440910748270152,21494960,4,0.0783139690756797
34.374438765520985,22.80551797369291,0.2683464036382337,34.37629351289306,21.764906909179217,0.0867820222345468,34.37814826026512,21.69195302660485,0.0829476752269816,40.86883668749834,20.80886720984461,0.0402366655044291,21494960,4,0.0783139690756797
40.86234507169273,22.97819691442413,0.2373758069776199,40.8641998190648,21.911288711341047,0.0867859680682491,40.86605456643687,21.89667896544304,0.0908090191549631,45.50570511672397,20.882700496104228,0.0438812045060177,21494960,4,0.0783139690756797
45.49921350091836,22.833390453004554,0.2396321012887039,45.50106824829043,22.09080860860437,0.1077052316909115,45.502922995662495,21.962727477314708,0.1100656588718645,51.99082930183424,21.01729823117841,0.056281971139862,21494960,4,0.0783139690756797
-9.746152371650266,21.61739785869951,0.2648641463262356,-9.74439749388774,21.47984283490732,0.1327462859681445,-24.59943775065729,24.393288967479307,0.7212434123617283,-20.25348297264204,23.622968174477087,0.5349615872054815,25025598,4,0.1396805197000503
-3.618119226155385,20.28952683361292,0.0441602388551021,-3.6154869095084017,20.00418317892161,0.0206381039424532,-9.742642616125211,21.39747711068463,0.0871575620231622,-9.737377982844013,21.58081633965301,0.0964462966814839,25025598,4,0.1396805197000503
2.5274626969647715,20.20289400713092,0.0459391644389373,2.5292175747272987,19.639228647686284,0.0160924601529445,-3.613732031745874,19.95280844859581,0.0212154842399494,-3.6093448373427472,20.430405799147533,0.0354702197278669,25025598,4,0.1396805197000503
6.974322946303012,20.6553620211296,0.0435428422182476,6.9760778240655394,19.773229804898367,0.0137243762978517,2.5309724524898263,19.43473581919053,0.0132133387843283,2.533604769130425,20.23116322200039,0.0251395317794669,25025598,4,0.1396805197000503
12.185432461065584,21.43228215770817,0.0820441677076212,12.187187338828112,20.175549645228468,0.0264847791324726,6.977832701828067,19.4573304901976,0.0143088935274891,6.980465018468666,20.22642723108876,0.0252826320309006,25025598,4,0.1396805197000503
20.936130422131185,22.23974833361812,0.1816796923840471,20.93788529989371,20.93141311133306,0.0653043414592444,12.189819655475096,19.688784105180822,0.0196423023081571,12.191574533237624,20.399104279741,0.0362912205726776,25025598,4,0.1396805197000503
25.383868110347496,22.57198044896292,0.1443331379510498,25.385622988110025,21.165825542033502,0.0430630916266059,20.93964017765624,20.34948049405774,0.0386597075634992,20.944027372059367,20.53686140015869,0.0386506068383243,25025598,4,0.1396805197000503
29.70437716080929,22.604487634210187,0.1611493669679809,29.70613203857182,21.372675859252944,0.0749656163444812,25.38737786587255,20.79877845600804,0.0427530704455986,25.390010182519536,20.57516388987569,0.0365827641791205,25025598,4,0.1396805197000503
35.85961091162016,22.654215618964468,0.1047547981104883,35.86224322826714,21.572560551626847,0.0421224854935482,29.707886916334346,21.084590530732367,0.0608556845220816,29.712274110743856,20.53435549837829,0.0365081181286957,25025598,4,0.1396805197000503
39.375508508132256,22.763959660430928,0.1743172921918085,39.37726338589478,21.672849887452784,0.0646227405110644,35.86399810602967,21.414464006459905,0.0429436920586372,35.8657529837922,20.609376094796428,0.0251677081415221,25025598,4,0.1396805197000503
47.30492367649457,22.93202927437988,0.267661600112015,47.30755599314155,21.897379265532948,0.1031139398404858,39.37989570253538,21.50651280686631,0.0554505869154437,39.38165058029791,20.62194571936381,0.0299630451841983,25025598,4,0.1396805197000503
53.40838853332045,23.06925728260641,0.1714356660149893,53.41102084996743,22.120624886145613,0.0801463494655417,47.30931087090408,21.765075556687204,0.0907869749435134,47.31106574866661,20.77266726558571,0.0374913592563728,25025598,4,0.1396805197000503
59.54870582315302,23.17976149174004,0.2567061584055311,59.55046070091555,22.17262837284659,0.1120673467685762,53.41277572772996,21.964155709244515,0.0901705680915943,53.41716292213309,20.96437058251593,0.048051076670012,25025598,4,0.1396805197000503
-7.881155148288244,21.12314488398375,0.09696430645804,-14.327178973848708,22.684006853201343,0.3278203177093238,-14.325320258789056,22.34068845083488,0.3112837452671406,-7.874649645576075,20.66247591429124,0.0633928574929665,13554190,4,0.0760121569037437
-4.877471612496434,20.429099123649703,0.0305231051890184,-7.878367075695382,20.837857171763915,0.0564755955411585,-7.876508360635729,20.89380895725906,0.0677313057936805,-4.868178037198165,20.508266246937684,0.0310791550902343,13554190,4,0.0760121569037437
1.606655871783551,19.969467902643096,0.0810558562226539,-4.87561289743678,20.142944146554868,0.0148750970939476,-4.873754182377127,20.28718109222962,0.0226273312635126,1.6159494470818196,20.31786008483629,0.0294292967463499,13554190,4,0.0760121569037437
8.101935646421458,20.639605404203238,0.0476010504177961,1.6094439443696509,19.56310358456829,0.0416646967860713,1.6113026594293045,19.618068297911066,0.0207164134101471,8.108441149126865,20.30233788819417,0.0233911754125265,13554190,4,0.0760121569037437
12.77660402049709,21.280551011736865,0.0614161400640769,8.103794361481112,19.70769392532244,0.0124815866797728,8.105653076540765,19.626316759536756,0.0152872149469883,12.783109523202496,20.37320909976845,0.0278596538527031,13554190,4,0.0760121569037437
18.28769417124784,21.756847447459517,0.0759284420253161,12.778462735556742,20.01895500526117,0.01572729223015,12.780321450616396,19.82944213626872,0.0194727608641403,18.296987746546105,20.353755818414225,0.0244871846895462,13554190,4,0.0760121569037437
21.828546359164616,21.860735444439108,0.137935040132931,18.29048224383393,20.493762072405843,0.0214810904841923,18.29234095889359,20.2340698702821,0.0222368486562742,21.83505186187678,20.377370870324757,0.0329241318836228,13554190,4,0.0760121569037437
28.436278394887903,22.117474662009627,0.1793224551195071,21.830405074224267,20.72445615565493,0.0597269935899299,21.83226378928392,20.536968225579557,0.0467608271561281,28.442783897593312,20.437692115493466,0.0307691050083023,13554190,4,0.0760121569037437
34.02357586307093,22.290188005460248,0.1090799664777178,28.43813710994756,20.97123947119165,0.0514199241181738,28.43999582500721,21.005154267106576,0.0500337362418439,34.0328694383692,20.43316222462297,0.0385109052719146,13554190,4,0.0760121569037437
42.27348265366355,22.43713653449155,0.0876500092594612,34.02636393565703,21.264689249780545,0.0541940897542342,34.028222650716685,21.222777199707323,0.0695782263064082,42.27998815636896,20.424262641985106,0.0213196929474155,13554190,4,0.0760121569037437
50.74178846372153,22.600487427178678,0.2353217927034256,42.27627072624965,21.59241782463768,0.0395844337033032,42.2781294413093,21.47362229062957,0.0463972790737764,50.748293966426935,20.634866678996705,0.031017363559405,13554190,4,0.0760121569037437
58.11531110386662,22.82764427068044,0.0967328572216445,50.74364717878118,22.054173660092697,0.1448241684076072,50.74550589384084,21.712974268322284,0.0813615928693783,58.124604679158125,20.92722536751913,0.0298339488288793,13554190,4,0.0760121569037437
64.63940096191901,23.085648618689667,0.1634161351150045,58.11716981891951,22.104407572924465,0.0517806727679244,58.11902853397916,21.967302009374883,0.0634489174229591,64.64776517968407,21.25066797974356,0.0438568171282025,13554190,4,0.0760121569037437
71.07706056971442,23.20714862939605,0.195799635862251,64.64125967697866,22.21449700122745,0.0736714053410275,64.64311839203832,22.13690748208264,0.085205085454125,71.08356607242659,21.6401111187044,0.0563269575414095,13554190,4,0.0760121569037437
74.83352370451045,23.323921104033808,0.2728040542464862,71.07891928477407,22.50451155635325,0.1097464650395922,71.08077799983373,22.147652057592506,0.0839282772774343,74.84002920722263,21.86105463331803,0.0749720566606278,13554190,4,0.0760121569037437
85.06203267570211,23.63109977231628,0.3351446782729167,74.83538241957011,22.687532990741158,0.1684861367267944,74.83724113462976,22.117277993315597,0.1036098845927082,85.06853817840751,22.441404939371253,0.1486225900107055,13554190,4,0.0760121569037437
94.30077587782765,23.55794078995743,0.2813404875014314,85.06389139076175,22.9475857025956,0.1906010767644655,85.06667946335462,22.286578577499355,0.1474759510389867,97.08234296403478,23.10997481965569,0.2888294400200561,13554190,4,0.0760121569037437
-37.134945883874245,24.55041821736961,0.8302199874343669,-7.83601685424428,21.29500052651434,0.0778123996491712,-29.165580516771342,23.107240460662236,0.4631501821963081,-7.800597452611939,21.131478710431196,0.0796380632354832,23138561,4,0.1293245553970337
-10.50044134197742,22.74913083149087,0.1100521413650256,1.875097588094708,20.051481017290516,0.0337018522422552,-22.86535445155791,23.35418310981893,0.3534906939137591,-6.189900163413581,21.061658039717592,0.062570022159749,23138561,4,0.1293245553970337
